0,0,3657.655744,1572.158693;that,go
0,0,4410.763854,2261.417473;Subject,like
0,0,2324.123959,2605.457847;out,season
0,0,2784.898780,4856.434105;From,that
0,0,1610.636770,3959.910078;ONLY,Mueller
0,0,2900.749696,2050.781439;From,doing
0,0,4315.105257,3829.488327;PBM,season
0,0,1063.034491,4801.582997;go,have
0,0,1599.652846,3159.183887;Subject,help
0,0,3941.982309,3698.910809;Mueller,season
0,0,3880.368405,4596.809718;doing,all
0,0,4758.091475,4699.456326;ONLY,Mueller
0,0,3213.065340,4087.515767;Subject,Rene
0,0,2810.422681,3939.278638;apoplectic,Subject
0,0,2981.211494,1752.005769;go,Rene
0,0,1866.354511,3855.304383;ya,like
0,0,4776.415099,4128.883387;ya,Mueller
0,0,3202.902454,2238.752603;Subject,try
0,0,2280.861250,2399.713270;doing,help
0,0,1353.786683,2294.012437;There,that
0,0,4240.198508,1250.953848;From,like
0,0,4437.252534,1357.479018;apoplectic,season
0,0,2650.695047,4499.611304;season,There
0,0,2046.422927,1844.082538;Rene,Mueller
0,0,4773.151874,2696.581740;Subject,your
0,0,4623.011713,3612.994157;apoplectic,doing
0,0,1327.676439,4019.412209;Subject,doing
0,0,3540.710397,1541.850854;Rene,all
0,0,3434.128017,1181.776439;go,try
0,0,2009.003552,3039.073482;season,that
0,0,2916.771115,3957.832014;like,helluva
0,0,2267.994383,2033.253001;There,doing
0,0,3230.486957,1577.112900;help,Mueller
0,0,1678.463620,1301.433908;ONLY,ya
0,0,2619.852265,3858.621204;VAX,helluva
0,0,4542.911637,1404.397354;season,season
0,0,4155.105724,4664.217267;try,helluva
0,0,1274.366246,1812.132819;VAX,helluva
0,0,4858.936546,1117.497667;go,that
0,0,4781.510241,4216.327693;all,Subject
0,0,2571.754508,3959.233711;like,help
0,0,4036.963158,3511.018528;PBM,There
0,0,2026.531395,3535.810931;like,VAX
0,0,1176.811266,1097.830467;like,helluva
0,0,3905.942933,2506.282392;season,Subject
0,0,2612.406341,2801.330768;There,doing
0,0,1566.590543,3616.078161;Subject,Mueller
0,0,1938.216499,3910.270834;ONLY,your
0,0,3783.966020,1091.168171;try,PBM
0,0,3234.004613,2032.713199;apoplectic,From
0,0,4123.672730,2059.267986;ya,PBM
0,0,3671.013692,2555.189153;There,ONLY
0,0,3369.364415,3109.742513;like,doing
0,0,1302.683063,1993.786446;From,Rene
0,0,4142.203583,2144.394793;Mueller,PBM
0,0,2120.654674,1566.697513;try,like
0,0,1323.694280,2222.945383;There,help
0,0,3252.064245,3901.184533;like,season
0,0,3186.841203,1926.825423;season,this
0,0,2939.476224,1930.840295;your,Subject
0,0,1177.434671,1079.182330;There,From
0,0,2621.556720,3584.788062;helluva,go
0,0,4828.684026,1021.879122;PBM,There
0,0,1999.460615,2031.367940;try,go
0,0,4531.513298,2413.770092;all,Rene
0,0,3995.653137,4731.676450;helluva,your
0,0,2649.346814,1107.095162;that,VAX
0,0,4171.908537,3186.987564;Rene,Subject
0,0,1356.206096,1405.725301;VAX,VAX
0,0,2536.140171,1388.093447;PBM,all
0,0,4995.498355,2693.308888;ONLY,Rene
0,0,2949.861213,1711.129530;Subject,There
0,0,2562.056435,1503.289142;help,PBM
0,0,2141.093774,2280.742262;apoplectic,apoplectic
0,0,4961.215823,2352.496370;Mueller,that
0,0,1507.505658,3862.604309;Mueller,Rene
0,0,2739.758939,2248.561309;like,From
0,0,4722.244907,3237.545543;like,apoplectic
0,0,3560.882570,4564.406625;helluva,Mueller
0,0,1595.041465,4238.463323;season,help
0,0,4058.802649,1814.463626;PBM,like
0,0,4871.254780,4549.572423;Mueller,VAX
0,0,1118.564878,4358.657738;Rene,that
0,0,3937.014629,2505.478516;help,apoplectic
0,0,3714.566120,2499.041118;VAX,PBM
0,0,3834.195170,3069.662645;VAX,apoplectic
0,0,1108.930936,3501.222403;try,There
0,0,2555.783099,1494.047632;Rene,There
0,0,2981.249749,2813.294592;help,There
0,0,2398.354286,2814.010351;try,doing
0,0,4203.182222,2500.839704;all,From
0,0,2056.669149,3575.456059;try,help
0,0,3944.016082,1097.924968;VAX,your
0,0,4749.598412,1393.446774;There,try
0,0,2734.408850,1586.242162;all,Subject
0,0,2584.899591,1132.418216;go,Mueller
0,0,2496.721904,1462.854422;season,apoplectic
0,0,4657.186379,4012.308241;like,go
0,0,1644.257872,2462.918788;go,PBM
0,0,2916.148194,1049.974941;go,Subject
0,0,4181.371460,4760.850442;Rene,all
0,0,2287.336898,1655.195987;all,all
0,0,2478.492728,1109.119120;that,ya
0,0,1528.877516,1921.989641;try,that
0,0,3954.864575,1345.959906;apoplectic,Mueller
0,0,4375.427048,4724.361435;Subject,like
0,0,4042.308784,2394.580980;Rene,that
0,0,3842.073013,2559.684640;try,There
0,0,1246.696304,2785.675152;helluva,Rene
0,0,2748.473134,2139.586434;help,Rene
0,0,3657.308555,3142.756164;all,From
0,0,1105.386814,4875.128926;try,ONLY
0,0,3071.298112,3574.032393;Mueller,Subject
0,0,3894.620627,3323.397130;There,your
0,0,3598.910301,2340.499414;Mueller,Rene
0,0,3344.280923,2129.334577;PBM,your
0,0,3277.346992,1199.474228;helluva,Subject
0,0,2612.809564,4571.750372;There,season
0,0,2704.986815,3651.737475;Rene,From
0,0,3720.095904,1680.905905;apoplectic,like
0,0,1086.362467,3962.663077;try,your
0,0,4462.131609,3997.735794;your,ONLY
0,0,4817.555091,1783.970216;apoplectic,vaxa
0,0,2993.298120,1925.212703;like,ya
0,0,4756.155000,4368.983001;Subject,Mueller
0,0,1298.072182,1187.897568;VAX,season
0,0,2358.324689,2750.857867;Mueller,all
0,0,1768.568651,4293.702298;doing,There
0,0,1513.406639,2196.354567;your,ya
0,0,2334.233307,1903.353307;From,From
0,0,2390.289398,4274.021248;help,your
0,0,3709.679081,2533.532382;season,VAX
0,0,2917.666175,3919.626448;doing,From
0,0,3225.915413,2950.063664;season,that
0,0,1548.964258,2289.540906;that,ONLY
0,0,4216.516263,3132.720907;There,doing
0,0,4151.879913,4788.856939;apoplectic,try
0,0,3491.339967,2379.439958;doing,go
0,0,1470.554372,3071.388455;Subject,VAX
0,0,1838.776946,3295.968228;all,ya
0,0,2946.749954,1866.503155;doing,PBM
0,0,2796.029659,3299.090389;From,From
0,0,2642.176714,3804.133626;try,There
0,0,3761.340205,2207.802517;apoplectic,go
0,0,4179.098466,4568.000583;From,ONLY
0,0,4942.771953,3872.397542;Rene,that
0,0,2882.942597,3625.461703;Subject,VAX
0,0,1336.736102,4492.922377;ONLY,PBM
0,0,3920.092622,1513.876640;There,From
0,0,2734.270457,4364.243719;like,season
0,0,1781.853115,2484.269524;helluva,go
0,0,4818.354540,3630.605166;Rene,doing
0,0,3747.445893,1975.862879;helluva,apoplectic
0,0,1703.696472,1841.499381;go,season
0,0,1290.028921,2428.331839;try,helluva
0,0,4795.251176,1684.190183;your,that
0,0,1634.042874,3713.261460;ya,doing
0,0,1393.027308,2776.304939;Rene,doing
0,0,3643.806434,1749.851874;like,that
0,0,4592.869813,1320.615534;apoplectic,your
0,0,4782.210174,2936.820516;There,try
0,0,1289.763414,2155.967421;like,helluva
0,0,3652.621166,1578.660868;ONLY,apoplectic
0,0,1020.818960,4003.483893;apoplectic,Mueller
0,0,1162.113210,2421.475101;There,all
0,0,4979.025962,3707.742226;help,Mueller
0,0,1123.137001,1651.003737;go,help
0,0,1182.243559,2858.119551;apoplectic,There
0,0,3997.372548,2790.285247;From,Mueller
0,0,2388.678929,2311.869110;season,season
0,0,2991.502950,4726.929448;there,ya
0,0,1200.270911,4722.766026;helluva,help
0,0,4545.180072,3441.003995;all,PBM
0,0,4870.719152,2971.463331;PBM,There
0,0,2864.934037,1353.953613;VAX,There
0,0,1272.961867,2185.411527;like,that
0,0,4772.753478,1320.213193;ya,ONLY
0,0,2291.478592,1193.349093;try,try
0,0,1494.276820,2393.276095;your,Mueller
0,0,3373.355546,2249.246067;From,Rene
0,0,4099.635840,1197.555629;like,apoplectic
0,0,1740.249062,4624.946734;PBM,PBM
0,0,4147.773094,1277.054320;Rene,ONLY
0,0,4130.186475,2570.087636;Mueller,helluva
0,0,3900.980206,3419.754777;doing,There
0,0,4878.122888,1311.881297;From,try
0,0,1076.810919,3456.082135;Subject,Mueller
0,0,1850.584077,1270.907910;VAX,all
0,0,2937.255249,1022.504013;all,your
0,0,1298.182138,2881.484968;like,your
0,0,1924.074437,2978.516510;helluva,vaxa
0,0,1104.644802,1386.269429;all,help
0,0,1165.691482,2916.656394;Rene,ya
0,0,3873.533659,2763.283019;doing,Rene
0,0,4473.686991,3620.805060;like,doing
0,0,3875.515912,1502.322883;go,go
0,0,3984.124389,3464.732749;Mueller,small
0,0,4947.655929,4300.801657;Mueller,ya
0,0,1415.879600,4740.073370;help,all
0,0,2724.518037,4283.256885;try,apoplectic
0,0,2312.838524,1429.327468;season,From
0,0,1170.599936,1365.007094;apoplectic,out
0,0,4615.862854,4717.132291;help,There
0,0,2139.282313,4877.981354;all,all
0,0,1117.188642,1796.191430;your,apoplectic
0,0,2489.185138,4556.389013;Rene,like
0,0,2352.472660,4167.227024;season,help
0,0,2204.256214,2087.490220;ONLY,help
0,0,3907.410415,3276.549046;apoplectic,ya
0,0,3807.556066,2905.377229;help,season
0,0,3725.185575,3151.984840;help,From
0,0,2113.253366,3144.124893;ONLY,helluva
0,0,2738.450993,4108.749063;doing,season
0,0,3426.932395,1313.022859;Subject,your
0,0,1436.456482,4221.050586;VAX,help
0,0,2626.924356,1277.619902;ONLY,doing
0,0,1647.518029,2327.458452;From,VAX
0,0,3203.085737,2998.087822;Mueller,this
0,0,3058.301571,1611.264142;Subject,Rene
0,0,4407.940178,2816.566974;go,doing
0,0,1432.081529,4604.183698;that,help
0,0,3838.423007,3730.589669;help,try
0,0,1292.904101,2660.549754;ya,There
0,0,2659.217759,1143.389517;help,help
0,0,3374.636560,3380.922555;ONLY,help
0,0,3204.345284,4575.298608;season,Mueller
0,0,3673.945769,4838.166169;like,all
0,0,3699.859502,4769.468784;all,There
0,0,2121.748915,1982.766887;there,Subject
0,0,4745.961813,4738.694037;ONLY,ya
0,0,1891.641335,1337.692102;try,VAX
0,0,2374.135860,3444.633730;ONLY,try
0,0,1499.808269,4753.612590;PBM,doing
0,0,1173.457280,1793.020349;go,go
0,0,2656.577324,4627.179434;try,season
0,0,4736.604260,4001.380777;Subject,VAX
0,0,1579.344687,2924.581335;small,Rene
0,0,2790.761793,2216.360695;VAX,Subject
0,0,4548.860519,3614.592476;help,ONLY
0,0,4197.470679,3267.237901;Mueller,Mueller
0,0,2582.453847,4922.890075;your,doing
0,0,3235.256903,4973.387402;apoplectic,PBM
0,0,2614.959459,4835.710573;ONLY,From
0,0,1347.073643,1945.877885;Mueller,Rene
0,0,1538.155959,1842.862963;help,there
0,0,1437.682901,4589.781344;doing,ONLY
0,0,3327.906523,2348.397571;From,ya
0,0,2445.117314,4789.268380;helluva,doing
0,0,2627.504253,3921.999037;try,started
0,0,2558.993836,3497.858317;try,There
0,0,1361.959302,1789.530739;started,apoplectic
0,0,1696.653838,3936.894666;PBM,doing
0,0,2645.727973,4586.154084;ONLY,There
0,0,2671.830989,2366.877525;Subject,Subject
0,0,2164.880790,2134.318898;helluva,all
0,0,4432.323888,3112.384118;helluva,try
0,0,1015.890380,2238.945689;Mueller,like
0,0,4957.185984,3656.501804;ONLY,try
0,0,2383.990549,4754.586885;helluva,From
0,0,1655.709169,1398.441193;try,doing
0,0,2769.732692,3238.704308;season,all
0,0,4003.164835,3436.873560;apoplectic,like
0,0,2867.421170,4384.285195;go,season
0,0,3753.064176,1877.106727;PBM,Subject
0,0,2116.346265,4132.730823;helluva,season
0,0,4127.684357,2548.286291;your,VAX
0,0,4038.253576,4577.690965;have,Rene
0,0,4335.199201,2574.735026;ONLY,try
0,0,1781.804896,3057.536201;ONLY,ONLY
0,0,3433.197091,3228.691305;helluva,VAX
0,0,3432.788744,2061.920037;ONLY,help
0,0,1733.548251,3673.140694;try,this
0,0,3165.175432,3061.864942;ya,season
0,0,4129.058192,2748.155863;season,Rene
0,0,1179.730958,2991.217639;try,go
0,0,3259.458837,1364.872802;try,your
0,0,3769.073693,4099.362754;PBM,doing
0,0,3706.041525,1159.210330;season,all
0,0,3352.097363,4911.579217;season,season
0,0,1110.878714,1486.914376;season,that
0,0,2934.701474,1596.861263;ONLY,Mueller
0,0,1245.676575,3505.306405;that,ONLY
0,0,2857.311368,1137.640628;that,your
0,0,1877.019463,1528.489420;doing,ONLY
0,0,2015.077150,1602.984030;There,Mueller
0,0,4774.668486,2016.547004;doing,From
0,0,1871.707063,1043.660855;There,Subject
0,0,3754.829043,4521.058567;help,go
0,0,4869.091029,3122.051434;VAX,Rene
0,0,4192.935331,4612.257258;From,your
0,0,1418.707720,2102.582472;like,Mueller
0,0,1778.320325,2520.398357;your,apoplectic
0,0,2381.317781,2055.220815;that,that
0,0,1130.593883,1740.125688;apoplectic,Mueller
0,0,4173.259762,1382.185677;your,all
0,0,2095.318655,2426.105633;your,From
0,0,2953.953575,4272.797506;helluva,VAX
0,0,2466.974744,1763.538945;Subject,like
0,0,3631.130269,1771.109577;There,From
0,0,1306.456131,3637.118567;like,like
0,0,3105.557328,4663.395810;apoplectic,all
0,0,1005.936782,2649.607652;Rene,help
0,0,1890.070936,1349.375134;that,ONLY
0,0,4150.311039,4221.506035;doing,Subject
0,0,3107.289298,1346.458049;try,go
0,0,4415.888228,3893.056508;try,Mueller
0,0,1038.521679,4938.791404;go,ONLY
0,0,3537.701256,2287.483295;help,that
0,0,3673.245398,2277.019140;Mueller,Rene
0,0,1534.994687,3840.576597;formats,helluva
0,0,3298.401165,2746.299642;try,VAX
0,0,1627.363106,4185.970360;like,all
0,0,2844.462261,3004.428165;apoplectic,apoplectic
0,0,3851.152539,4161.328697;like,that
0,0,1633.511188,2880.493890;that,formats
0,0,4099.698366,2527.947192;season,like
0,0,1989.879762,4122.438242;From,Rene
0,0,4623.528503,4638.056689;Rene,go
0,0,1623.541522,3440.259099;Subject,Mueller
0,0,4568.586200,4531.123473;helluva,help
0,0,2394.200046,4838.543108;helluva,Rene
0,0,4116.552036,4023.060666;helluva,this
0,0,4374.650945,4310.030105;Subject,season
0,0,2751.667426,3029.855432;From,helluva
0,0,2653.107208,1225.800488;season,ONLY
0,0,1332.076906,2339.116040;go,that
0,0,4845.191737,3394.709846;all,that
0,0,2868.506570,3404.068006;your,doing
0,0,3485.243881,3736.171236;ya,go
0,0,4126.230427,3577.570344;go,doing
0,0,2720.621904,4186.907306;From,There
0,0,1555.564700,1073.773701;There,ONLY
0,0,3958.651243,1172.472478;No string found with that index.,VAX
0,0,2951.482322,4913.496403;There,Subject
0,0,2966.965375,3372.001552;try,your
0,0,2697.102618,3078.206959;all,ya
0,0,4387.484777,3940.083239;season,VAX
0,0,4900.000029,1503.229209;your,PBM
0,0,4820.642644,3694.144080;there,your
0,0,3646.731031,3034.084562;doing,season
0,0,1389.617011,1183.970411;doing,apoplectic
0,0,3442.473068,4292.990930;apoplectic,go
0,0,4595.580134,4655.433079;VAX,that
0,0,1251.778757,1855.678684;helluva,go
0,0,4917.240959,3344.052135;like,apoplectic
0,0,4441.453020,4779.307759;like,out
0,0,2408.861752,4135.076482;this,PBM
0,0,1855.918876,4283.529103;apoplectic,that
0,0,2636.700868,2052.427698;all,like
0,0,2318.395867,1814.152276;Rene,doing
0,0,2573.038508,4853.063788;ONLY,that
0,0,2327.285511,1216.952232;ONLY,ONLY
0,0,3716.857506,1792.693979;your,There
0,0,2287.590712,1898.341061;From,season
0,0,3666.957960,3047.280610;ONLY,season
0,0,3223.222436,3485.977915;PBM,PBM
0,0,2943.953317,1876.380807;From,Rene
0,0,2449.179776,3478.411261;Rene,apoplectic
0,0,4615.341752,2086.760922;helluva,that
0,0,1908.402399,2558.878590;ya,season
0,0,2958.701510,2212.173576;that,go
0,0,3585.045706,4986.499449;PBM,There
0,0,4785.538243,4340.963845;Rene,like
0,0,1623.542905,2672.484977;help,Rene
0,0,2716.154782,3285.660987;doing,season
0,0,2575.791246,1000.123958;that,From
0,0,1536.203864,3173.879382;From,Rene
0,0,3996.104521,4827.412325;ONLY,ONLY
0,0,4290.338838,1327.384815;help,go
0,0,4290.170519,4767.184207;Mueller,ONLY
0,0,1826.446205,4395.288300;Mueller,PBM
0,0,1340.102209,3621.802839;go,ONLY
0,0,4374.621543,2243.816202;like,all
0,0,1420.514257,4348.312294;that,help
0,0,1555.678463,3955.351871;Rene,Mueller
0,0,3161.583997,2783.427927;ya,ya
0,0,2836.918441,4030.131843;try,PBM
0,0,4655.902154,4918.175911;Rene,There
0,0,1397.895360,3726.473607;Subject,Subject
0,0,2078.141530,2001.467148;your,apoplectic
0,0,3005.881243,1980.793206;season,There
0,0,1121.107033,2881.959263;PBM,go
0,0,1462.589480,2555.247961;PBM,VAX
0,0,1274.360600,4552.327283;apoplectic,There
0,0,3351.256579,4792.182777;ya,all
0,0,2545.012879,2681.234002;From,like
0,0,2645.313161,3434.547835;Mueller,try
0,0,2039.914728,2843.421215;From,ya
0,0,4996.185720,3127.821048;helluva,ONLY
0,0,1602.000225,1810.473966;ONLY,From
0,0,4989.044747,2037.575341;VAX,apoplectic
0,0,2698.392040,3755.280098;ONLY,this
0,0,4557.658510,4209.242537;try,Mueller
0,0,3757.740416,2510.404639;doing,that
0,0,1381.558912,3726.100456;VAX,VAX
0,0,4236.575914,4040.933112;apoplectic,try
0,0,3180.316014,2948.399925;go,VAX
0,0,2402.531861,1118.520433;your,season
0,0,1621.977742,2604.762766;ya,Rene
0,0,2571.193770,3375.454807;ya,try
0,0,2540.195493,1072.835785;VAX,ONLY
0,0,3136.921037,1504.774058;VAX,helluva
0,0,1041.245929,1073.496403;No string found with that index.,ya
0,0,3336.181400,4058.324493;apoplectic,doing
0,0,2815.545513,3858.812051;try,like
0,0,4881.636426,3802.155177;that,all
0,0,1864.298896,3655.813138;Rene,There
0,0,1035.892575,3635.496173;your,that
0,0,3035.941427,2118.740428;that,apoplectic
0,0,2169.197115,2315.362635;apoplectic,that
0,0,4140.841402,4772.848915;Rene,like
0,0,3183.631720,3327.604711;There,ya
0,0,1837.052061,4828.797173;VAX,ONLY
0,0,2658.304916,4592.182203;Rene,this
0,0,4051.202401,3435.646586;doing,VAX
0,0,4174.065348,2631.341182;all,season
0,0,2318.480696,3756.181121;ya,There
0,0,1596.478667,3478.771489;helluva,Rene
0,0,1580.831943,2208.494994;ya,vaxa
0,0,1497.042188,3621.634464;PBM,all
0,0,3430.062843,3598.000082;ya,go
0,0,3444.005465,4695.740732;season,helluva
0,0,3415.790715,2253.789242;Rene,that
0,0,3164.731137,3429.277086;doing,From
0,0,1504.550374,4108.659181;that,PBM
0,0,3481.150027,3324.462867;season,ONLY
0,0,1967.430980,2206.695787;There,like
0,0,1798.212760,1134.779796;Subject,helluva
0,0,3073.800081,3679.808023;doing,like
0,0,2718.172988,4842.471874;Rene,like
0,0,3777.260301,1167.476962;that,that
0,0,4376.535387,4948.319606;ONLY,apoplectic
0,0,1215.648365,2651.174984;help,try
0,0,1150.539912,2546.026669;Subject,go
0,0,3617.360659,1072.539546;your,doing
0,0,1296.687028,2625.898793;Mueller,Rene
0,0,1482.582481,4605.526508;Mueller,help
0,0,2796.089479,3324.914960;go,season
0,0,1466.416340,2018.528895;that,like
0,0,1744.511502,3846.745572;There,ONLY
0,0,3481.734787,4374.676739;doing,Subject
0,0,4867.667374,4513.766400;try,helluva
0,0,2504.793862,4955.310868;all,helluva
0,0,2268.342215,3635.449934;PBM,that
0,0,3387.188275,3145.337620;try,help
0,0,2377.039627,2321.999985;Mueller,try
0,0,1908.592118,3004.652550;try,that
0,0,4419.453071,1902.846288;PBM,season
0,0,2818.871036,2573.125694;ONLY,season
0,0,1028.256811,2706.475517;go,helluva
0,0,4346.348335,1425.667565;PBM,helluva
0,0,2334.621013,4359.011967;that,your
0,0,1837.495961,1854.294295;go,helluva
0,0,4096.312312,4674.795493;go,helluva
0,0,1219.733646,4949.073184;There,PBM
0,0,3375.828434,3503.619586;season,like
0,0,4522.037967,2846.827631;your,From
0,0,4909.629916,4141.794634;ONLY,help
0,0,3756.052585,4658.399527;your,season
0,0,2559.811792,2230.528105;go,your
0,0,1719.923668,2550.854716;apoplectic,VAX
0,0,4714.448610,1004.009158;help,season
0,0,1138.650760,3874.735541;VAX,PBM
0,0,1019.921566,3778.420356;From,ONLY
0,0,2543.900215,4217.097414;ONLY,ya
0,0,3769.977314,3597.386425;like,ya
0,0,4860.852549,2501.992502;go,that
0,0,2703.006847,3762.901797;doing,your
0,0,4011.138468,3517.812805;like,try
0,0,2316.764104,1710.793075;PBM,Rene
0,0,3646.930254,1239.673025;your,There
0,0,4148.242521,4583.335334;like,PBM
0,0,4714.329448,1195.717658;try,Rene
0,0,2725.357320,2971.181958;ONLY,From
0,0,2618.002305,4600.166747;VAX,Rene
0,0,4519.142679,1541.531119;like,apoplectic
0,0,2694.983900,3042.723253;VAX,all
0,0,1430.859611,4372.137530;apoplectic,season
0,0,2668.142003,4403.094710;help,season
0,0,4420.563079,1966.815495;all,From
0,0,1502.145625,4211.295650;helluva,all
0,0,3474.256428,4787.217308;Mueller,try
0,0,1012.148862,2443.441483;that,doing
0,0,2920.626893,4884.825449;helluva,VAX
0,0,2156.058239,4550.482025;ya,From
0,0,4392.047106,4326.380383;There,Rene
0,0,3583.004500,3845.757861;Subject,go
0,0,4848.803325,4931.177471;PBM,apoplectic
0,0,2823.143307,2042.538833;Subject,VAX
0,0,1992.818800,4576.902886;Rene,season
0,0,1141.847298,3173.364664;ONLY,doing
0,0,1045.820113,2823.389385;go,ONLY
0,0,4370.242330,1427.223577;help,all
0,0,3419.171865,4688.169433;Subject,ONLY
0,0,3235.756976,1187.957290;ya,ONLY
0,0,2774.422352,4679.211392;PBM,your
0,0,4246.223501,4783.197266;help,Mueller
0,0,4523.778427,4556.818337;Mueller,your
0,0,1484.312734,4998.687769;doing,helluva
0,0,1042.343185,3659.848914;that,ONLY
0,0,2908.716240,4020.161436;From,Subject
0,0,1912.517953,2454.822891;helluva,all
0,0,4066.387219,1706.268015;all,all
0,0,4214.955791,2853.562078;help,like
0,0,2652.276720,3676.135976;Mueller,help
0,0,3840.885455,4580.079320;There,help
0,0,2624.284541,1816.354354;doing,all
0,0,1101.659862,4347.270628;From,ONLY
0,0,4040.979912,3367.581156;Subject,Mueller
0,0,4307.395804,2954.469924;Rene,all
0,0,2032.733866,2156.040526;PBM,go
0,0,3859.029855,2133.027211;ONLY,season
0,0,4863.341523,3998.712292;There,ONLY
0,0,4697.544655,4525.882376;try,Rene
0,0,4282.040017,4315.479247;Subject,Rene
0,0,4271.923096,3888.852695;Rene,PBM
0,0,3554.600409,2031.612373;ONLY,started
0,0,4729.629204,3606.005115;doing,There
0,0,1299.434766,3100.990002;that,ONLY
0,0,4420.447734,2736.844915;your,ya
0,0,4056.415631,3059.960638;your,doing
0,0,3153.350329,3019.058917;VAX,apoplectic
0,0,3450.435648,4831.190598;Subject,apoplectic
0,0,2868.288750,1201.157634;PBM,apoplectic
0,0,3944.155603,1447.734515;helluva,helluva
0,0,4981.569977,1176.500655;VAX,From
0,0,2300.924504,2383.654289;your,ONLY
0,0,2398.087535,1074.610123;There,your
0,0,2632.946708,1562.204530;doing,your
0,0,2410.117093,1766.372037;VAX,helluva
0,0,4849.098866,3986.481854;helluva,your
0,0,4326.875032,1863.842671;doing,help
0,0,3269.598356,2250.373946;your,From
0,0,4911.418180,4069.553015;ya,ya
0,0,3017.883973,1202.817917;Mueller,help
0,0,1549.628359,4334.299674;formats,season
0,0,1468.318051,1741.067240;season,Subject
0,0,4532.977142,1522.696495;ONLY,go
0,0,2483.611264,4909.442540;From,that
0,0,4385.408180,1854.060481;apoplectic,helluva
0,0,1622.802840,4896.824783;Rene,Subject
0,0,4186.585748,2677.769421;that,like
0,0,1125.260464,4619.641853;doing,Subject
0,0,4569.679249,1102.363614;ya,There
0,0,2726.211788,4987.740687;VAX,Rene
0,0,3975.327114,4624.812584;ONLY,Mueller
0,0,3901.040237,1887.271172;like,season
0,0,2399.774246,1283.551489;ONLY,like
0,0,1364.236811,4992.419063;There,apoplectic
0,0,1210.294937,4257.646223;doing,PBM
0,0,3643.847680,3704.938303;your,Rene
0,0,4212.353923,2249.784828;help,your
0,0,1310.580844,4005.187488;like,season
0,0,2372.687442,4803.695145;VAX,go
0,0,1631.465656,2862.236654;There,PBM
0,0,4627.748448,4330.725385;VAX,Rene
0,0,1219.052930,2870.411924;Rene,ya
0,0,1714.425079,1743.924912;your,your
0,0,4255.558310,4374.212855;VAX,Subject
0,0,1747.794091,4886.925637;that,From
0,0,2258.671522,2593.454906;Rene,your
0,0,4847.377967,4179.451326;apoplectic,helluva
0,0,2817.802689,4211.486368;Rene,PBM
0,0,4348.928972,3325.436794;There,season
0,0,2014.677401,4546.401484;apoplectic,helluva
0,0,2347.100591,2012.027828;VAX,Rene
0,0,3585.260506,4000.895415;your,try
0,0,4082.225436,4270.962945;apoplectic,try
0,0,1197.817458,4945.718844;ya,From
0,0,2760.713968,3204.429584;go,like
0,0,2072.835433,4602.831157;From,help
0,0,3661.780987,4857.639760;all,doing
0,0,1228.948064,3052.787978;Subject,help
0,0,4857.287343,3562.768627;doing,try
0,0,4817.128607,1355.037232;your,There
0,0,4180.929205,4444.915100;your,VAX
0,0,2083.403234,1479.919459;that,all
0,0,4460.669999,3731.780236;all,season
0,0,2657.287070,2471.888793;all,PBM
0,0,4293.547124,1225.033244;your,There
0,0,2874.167350,3058.945535;Subject,Subject
0,0,1557.252149,4796.804690;Rene,PBM
0,0,2536.925122,3817.751680;go,ONLY
0,0,3032.182251,3722.735426;Mueller,ONLY
0,0,2018.305189,3081.557409;apoplectic,Rene
0,0,2155.665038,1150.236285;help,vaxa
0,0,2236.649607,4194.034920;helluva,your
0,0,1101.548432,2486.196412;PBM,like
0,0,1316.067347,4392.637460;ONLY,that
0,0,2837.430935,2818.783472;help,all
0,0,2983.201985,1002.727989;all,From
0,0,4943.023202,4489.545894;there,doing
0,0,4716.700456,3702.134016;There,Mueller
0,0,3759.293247,2892.647869;that,From
0,0,2957.179322,3262.864624;PBM,help
0,0,1751.121350,4497.807174;ya,that
0,0,1841.113341,1472.748665;helluva,Rene
0,0,2288.295686,4680.448400;try,Mueller
0,0,1910.770615,2607.512182;Mueller,Subject
0,0,4294.985299,2190.116586;Mueller,helluva
0,0,4856.218051,3086.041404;helluva,PBM
0,0,3528.595698,2969.606426;go,have
0,0,3482.763133,4942.110498;help,ya
0,0,4792.218873,2428.883617;doing,like
0,0,4319.913663,2763.952696;that,all
0,0,3485.370712,4838.002937;Mueller,There
0,0,1604.485993,2209.499592;that,out
0,0,4566.402696,1109.710573;Rene,VAX
0,0,2382.767011,1347.545907;like,try
0,0,1576.839949,3437.600970;ya,your
0,0,1927.924587,3420.091170;have,helluva
0,0,1873.634290,3223.042918;Rene,help
0,0,2601.278611,3540.093154;season,From
0,0,1652.699882,3382.278677;apoplectic,ONLY
0,0,2430.534436,3189.460061;There,Rene
0,0,2678.255995,4165.408434;season,PBM
0,0,4596.112765,1164.882899;that,apoplectic
0,0,1029.874309,1753.284774;ONLY,go
0,0,3606.324551,1097.767380;helluva,go
0,0,2608.181080,1080.149447;all,Subject
0,0,4465.351616,1631.241407;season,apoplectic
0,0,3179.678287,3042.144524;go,Subject
0,0,2879.038802,1415.376415;PBM,ya
0,0,2665.575220,3823.451586;Mueller,ya
0,0,4825.770203,4599.191402;season,helluva
0,0,4570.306227,1078.651223;like,Subject
0,0,4051.174633,2431.840915;all,your
0,0,1935.525531,2641.369079;help,Mueller
0,0,1421.464119,3772.458418;season,There
